series_key,bank_name,product_id,product_name,security_purpose,repayment_type,rate_structure,lvr_tier,interest_rate,comparison_rate,collection_date,source_url,product_url,seed_rate_url,html_fetch_ok,html_seed_contains_ar_rate,html_rounded_near_match,html_seed_text_sample,cdr_fetch_ok,cdr_detail_url,cdr_match,cdr_match_note,observed_bank_rate,evidence,status,notes
AMP Bank|amp-variable-amp_first_3yr_fixed_oo_io|owner_occupied|interest_only|lvr_80-85%|fixed_3yr,AMP Bank,amp-variable-amp_first_3yr_fixed_oo_io,AMP First Home Loan,owner_occupied,interest_only,fixed_3yr,lvr_80-85%,7.13,6.23,2026-04-20,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,1,0,0,Home loan interest rates &amp; fees - AMP --> --> Skip to main content About AMP About AMP Shareholder News Careers Resources Resources Tools &amp; calculators Insights Find a form Target Market Determinations (TMDs) Product Disclosure Stat,1,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,1,amp_graphql_variables,7.13,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,cdr_only_match,regulatory_matches_dynamic_or_sparse_seed_html
AMP Bank|amp-variable-amp_first_3yr_fixed_oo_p_i|owner_occupied|principal_and_interest|lvr_80-85%|fixed_3yr,AMP Bank,amp-variable-amp_first_3yr_fixed_oo_p_i,AMP First Home Loan,owner_occupied,principal_and_interest,fixed_3yr,lvr_80-85%,6.98,6.19,2026-04-20,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,1,0,0,Home loan interest rates &amp; fees - AMP --> --> Skip to main content About AMP About AMP Shareholder News Careers Resources Resources Tools &amp; calculators Insights Find a form Target Market Determinations (TMDs) Product Disclosure Stat,1,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,1,amp_graphql_variables,6.98,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,cdr_only_match,regulatory_matches_dynamic_or_sparse_seed_html
AMP Bank|amp-variable-amp_first_3yr_fixed_gt90_to_lteg95_lvr_inv_p_i|investment|principal_and_interest|lvr_80-85%|fixed_3yr,AMP Bank,amp-variable-amp_first_3yr_fixed_gt90_to_lteg95_lvr_inv_p_i,AMP First Home Loan,investment,principal_and_interest,fixed_3yr,lvr_80-85%,7.08,6.91,2026-04-20,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,1,0,0,Home loan interest rates &amp; fees - AMP --> --> Skip to main content About AMP About AMP Shareholder News Careers Resources Resources Tools &amp; calculators Insights Find a form Target Market Determinations (TMDs) Product Disclosure Stat,1,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,1,amp_graphql_variables,7.08,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,cdr_only_match,regulatory_matches_dynamic_or_sparse_seed_html
AMP Bank|amp-variable-amp_first_3yr_fixed_gt90_to_lteg95_lvr_oo_p_i|owner_occupied|principal_and_interest|lvr_80-85%|fixed_3yr,AMP Bank,amp-variable-amp_first_3yr_fixed_gt90_to_lteg95_lvr_oo_p_i,AMP First Home Loan,owner_occupied,principal_and_interest,fixed_3yr,lvr_80-85%,6.98,6.73,2026-04-20,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,1,0,0,Home loan interest rates &amp; fees - AMP --> --> Skip to main content About AMP About AMP Shareholder News Careers Resources Resources Tools &amp; calculators Insights Find a form Target Market Determinations (TMDs) Product Disclosure Stat,1,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,1,amp_graphql_variables,6.98,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,cdr_only_match,regulatory_matches_dynamic_or_sparse_seed_html
AMP Bank|amp-variable-amp_first_5yr_fixed_inv_io|investment|interest_only|lvr_80-85%|fixed_5yr,AMP Bank,amp-variable-amp_first_5yr_fixed_inv_io,AMP First Home Loan,investment,interest_only,fixed_5yr,lvr_80-85%,7.37,6.64,2026-04-20,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,1,0,0,Home loan interest rates &amp; fees - AMP --> --> Skip to main content About AMP About AMP Shareholder News Careers Resources Resources Tools &amp; calculators Insights Find a form Target Market Determinations (TMDs) Product Disclosure Stat,1,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,1,amp_graphql_variables,7.37,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,cdr_only_match,regulatory_matches_dynamic_or_sparse_seed_html
AMP Bank|amp-variable-amp_first_5yr_fixed_inv_p_i|investment|principal_and_interest|lvr_80-85%|fixed_5yr,AMP Bank,amp-variable-amp_first_5yr_fixed_inv_p_i,AMP First Home Loan,investment,principal_and_interest,fixed_5yr,lvr_80-85%,7.37,6.66,2026-04-20,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,1,0,0,Home loan interest rates &amp; fees - AMP --> --> Skip to main content About AMP About AMP Shareholder News Careers Resources Resources Tools &amp; calculators Insights Find a form Target Market Determinations (TMDs) Product Disclosure Stat,1,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,1,amp_graphql_variables,7.37,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,cdr_only_match,regulatory_matches_dynamic_or_sparse_seed_html
AMP Bank|amp-variable-amp_first_5yr_fixed_oo_io|owner_occupied|interest_only|lvr_80-85%|fixed_5yr,AMP Bank,amp-variable-amp_first_5yr_fixed_oo_io,AMP First Home Loan,owner_occupied,interest_only,fixed_5yr,lvr_80-85%,7.37,6.52,2026-04-20,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,1,0,0,Home loan interest rates &amp; fees - AMP --> --> Skip to main content About AMP About AMP Shareholder News Careers Resources Resources Tools &amp; calculators Insights Find a form Target Market Determinations (TMDs) Product Disclosure Stat,1,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,1,amp_graphql_variables,7.37,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,cdr_only_match,regulatory_matches_dynamic_or_sparse_seed_html
AMP Bank|amp-variable-amp_first_5yr_fixed_oo_p_i|owner_occupied|principal_and_interest|lvr_80-85%|fixed_5yr,AMP Bank,amp-variable-amp_first_5yr_fixed_oo_p_i,AMP First Home Loan,owner_occupied,principal_and_interest,fixed_5yr,lvr_80-85%,7.28,6.5,2026-04-20,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,1,0,0,Home loan interest rates &amp; fees - AMP --> --> Skip to main content About AMP About AMP Shareholder News Careers Resources Resources Tools &amp; calculators Insights Find a form Target Market Determinations (TMDs) Product Disclosure Stat,1,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,1,amp_graphql_variables,7.28,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,cdr_only_match,regulatory_matches_dynamic_or_sparse_seed_html
AMP Bank|amp-variable-amp_first_5yr_fixed_gt90_to_lteg95_lvr_inv_p_i|investment|principal_and_interest|lvr_80-85%|fixed_5yr,AMP Bank,amp-variable-amp_first_5yr_fixed_gt90_to_lteg95_lvr_inv_p_i,AMP First Home Loan,investment,principal_and_interest,fixed_5yr,lvr_80-85%,7.37,7.08,2026-04-20,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,1,0,0,Home loan interest rates &amp; fees - AMP --> --> Skip to main content About AMP About AMP Shareholder News Careers Resources Resources Tools &amp; calculators Insights Find a form Target Market Determinations (TMDs) Product Disclosure Stat,1,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,1,amp_graphql_variables,7.37,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,cdr_only_match,regulatory_matches_dynamic_or_sparse_seed_html
AMP Bank|amp-variable-amp_first_5yr_fixed_gt90_to_lteg95_lvr_oo_p_i|owner_occupied|principal_and_interest|lvr_80-85%|fixed_5yr,AMP Bank,amp-variable-amp_first_5yr_fixed_gt90_to_lteg95_lvr_oo_p_i,AMP First Home Loan,owner_occupied,principal_and_interest,fixed_5yr,lvr_80-85%,7.28,6.92,2026-04-20,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,1,0,0,Home loan interest rates &amp; fees - AMP --> --> Skip to main content About AMP About AMP Shareholder News Careers Resources Resources Tools &amp; calculators Insights Find a form Target Market Determinations (TMDs) Product Disclosure Stat,1,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,1,amp_graphql_variables,7.28,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,cdr_only_match,regulatory_matches_dynamic_or_sparse_seed_html
AMP Bank|amp-variable-amp_first_inv_io|investment|interest_only|lvr_80-85%|variable,AMP Bank,amp-variable-amp_first_inv_io,AMP First Home Loan,investment,interest_only,variable,lvr_80-85%,6.18,6.13,2026-04-20,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,1,0,0,Home loan interest rates &amp; fees - AMP --> --> Skip to main content About AMP About AMP Shareholder News Careers Resources Resources Tools &amp; calculators Insights Find a form Target Market Determinations (TMDs) Product Disclosure Stat,1,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,1,amp_graphql_variables,6.18,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,cdr_only_match,regulatory_matches_dynamic_or_sparse_seed_html
AMP Bank|amp-variable-amp_first_inv_p_i|investment|principal_and_interest|lvr_80-85%|variable,AMP Bank,amp-variable-amp_first_inv_p_i,AMP First Home Loan,investment,principal_and_interest,variable,lvr_80-85%,6.09,6.09,2026-04-20,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,1,0,0,Home loan interest rates &amp; fees - AMP --> --> Skip to main content About AMP About AMP Shareholder News Careers Resources Resources Tools &amp; calculators Insights Find a form Target Market Determinations (TMDs) Product Disclosure Stat,1,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,1,amp_graphql_variables,6.09,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,cdr_only_match,regulatory_matches_dynamic_or_sparse_seed_html
AMP Bank|amp-variable-amp_first_oo_io|owner_occupied|interest_only|lvr_80-85%|variable,AMP Bank,amp-variable-amp_first_oo_io,AMP First Home Loan,owner_occupied,interest_only,variable,lvr_80-85%,6.29,6.05,2026-04-20,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,1,0,0,Home loan interest rates &amp; fees - AMP --> --> Skip to main content About AMP About AMP Shareholder News Careers Resources Resources Tools &amp; calculators Insights Find a form Target Market Determinations (TMDs) Product Disclosure Stat,1,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,1,amp_graphql_variables,6.29,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,cdr_only_match,regulatory_matches_dynamic_or_sparse_seed_html
AMP Bank|amp-variable-amp_first_oo_p_i|owner_occupied|principal_and_interest|lvr_80-85%|variable,AMP Bank,amp-variable-amp_first_oo_p_i,AMP First Home Loan,owner_occupied,principal_and_interest,variable,lvr_80-85%,5.88,5.88,2026-04-20,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,1,0,0,Home loan interest rates &amp; fees - AMP --> --> Skip to main content About AMP About AMP Shareholder News Careers Resources Resources Tools &amp; calculators Insights Find a form Target Market Determinations (TMDs) Product Disclosure Stat,1,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,1,amp_graphql_variables,5.88,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,cdr_only_match,regulatory_matches_dynamic_or_sparse_seed_html
AMP Bank|amp-variable-amp_first_gt90_to_lteg95_lvr_inv_p_i|investment|principal_and_interest|lvr_80-85%|variable,AMP Bank,amp-variable-amp_first_gt90_to_lteg95_lvr_inv_p_i,AMP First Home Loan,investment,principal_and_interest,variable,lvr_80-85%,6.84,6.84,2026-04-20,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,1,0,0,Home loan interest rates &amp; fees - AMP --> --> Skip to main content About AMP About AMP Shareholder News Careers Resources Resources Tools &amp; calculators Insights Find a form Target Market Determinations (TMDs) Product Disclosure Stat,1,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,1,amp_graphql_variables,6.84,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,cdr_only_match,regulatory_matches_dynamic_or_sparse_seed_html
AMP Bank|amp-variable-amp_first_gt90_to_lteg95_lvr_oo_p_i|owner_occupied|principal_and_interest|lvr_80-85%|variable,AMP Bank,amp-variable-amp_first_gt90_to_lteg95_lvr_oo_p_i,AMP First Home Loan,owner_occupied,principal_and_interest,variable,lvr_80-85%,6.63,6.63,2026-04-20,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,1,0,0,Home loan interest rates &amp; fees - AMP --> --> Skip to main content About AMP About AMP Shareholder News Careers Resources Resources Tools &amp; calculators Insights Find a form Target Market Determinations (TMDs) Product Disclosure Stat,1,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,1,amp_graphql_variables,6.63,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,cdr_only_match,regulatory_matches_dynamic_or_sparse_seed_html
AMP Bank|amp-variable-amp_first_1yr_fixed_gt80_to_lteg90_lvr_inv_io|investment|interest_only|lvr_85-90%|fixed_1yr,AMP Bank,amp-variable-amp_first_1yr_fixed_gt80_to_lteg90_lvr_inv_io,AMP First Home Loan,investment,interest_only,fixed_1yr,lvr_85-90%,7.08,6.19,2026-04-20,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,1,0,0,Home loan interest rates &amp; fees - AMP --> --> Skip to main content About AMP About AMP Shareholder News Careers Resources Resources Tools &amp; calculators Insights Find a form Target Market Determinations (TMDs) Product Disclosure Stat,1,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,1,amp_graphql_variables,7.08,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,cdr_only_match,regulatory_matches_dynamic_or_sparse_seed_html
AMP Bank|amp-variable-amp_first_1yr_fixed_gt80_to_lteg90_lvr_oo_io|owner_occupied|interest_only|lvr_85-90%|fixed_1yr,AMP Bank,amp-variable-amp_first_1yr_fixed_gt80_to_lteg90_lvr_oo_io,AMP First Home Loan,owner_occupied,interest_only,fixed_1yr,lvr_85-90%,7.08,6,2026-04-20,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,1,0,0,Home loan interest rates &amp; fees - AMP --> --> Skip to main content About AMP About AMP Shareholder News Careers Resources Resources Tools &amp; calculators Insights Find a form Target Market Determinations (TMDs) Product Disclosure Stat,1,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,1,amp_graphql_variables,7.08,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,cdr_only_match,regulatory_matches_dynamic_or_sparse_seed_html
AMP Bank|amp-variable-amp_first_2yr_fixed_gt80_to_lteg90_lvr_inv_io|investment|interest_only|lvr_85-90%|fixed_2yr,AMP Bank,amp-variable-amp_first_2yr_fixed_gt80_to_lteg90_lvr_inv_io,AMP First Home Loan,investment,interest_only,fixed_2yr,lvr_85-90%,7.09,6.28,2026-04-20,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,1,0,0,Home loan interest rates &amp; fees - AMP --> --> Skip to main content About AMP About AMP Shareholder News Careers Resources Resources Tools &amp; calculators Insights Find a form Target Market Determinations (TMDs) Product Disclosure Stat,1,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,1,amp_graphql_variables,7.09,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,cdr_only_match,regulatory_matches_dynamic_or_sparse_seed_html
AMP Bank|amp-variable-amp_first_2yr_fixed_gt80_to_lteg90_lvr_oo_io|owner_occupied|interest_only|lvr_85-90%|fixed_2yr,AMP Bank,amp-variable-amp_first_2yr_fixed_gt80_to_lteg90_lvr_oo_io,AMP First Home Loan,owner_occupied,interest_only,fixed_2yr,lvr_85-90%,7.08,6.11,2026-04-20,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,1,0,0,Home loan interest rates &amp; fees - AMP --> --> Skip to main content About AMP About AMP Shareholder News Careers Resources Resources Tools &amp; calculators Insights Find a form Target Market Determinations (TMDs) Product Disclosure Stat,1,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,1,amp_graphql_variables,7.08,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,cdr_only_match,regulatory_matches_dynamic_or_sparse_seed_html
